,time_in,sample_receipt_in,sample_receipt_out,sample_prep_auto_in,sample_prep_auto_out,sample_prep_manual_in,sample_prep_manual_out,sample_heat_in,sample_heat_out,rna_extraction_in,rna_extraction_out,pcr_prep_in,pcr_prep_out,pcr_in,pcr_out,data_analysis_in,data_analysis_out,priority
198,8640,0.0,24.21512579602131,,,25.0,139.05404525847734,142.0,228.95128328730243,245.0,371.64807788662256,373.0,411.71857540067685,412.0,518.6891592359498,519.0,529.590026004249,1
199,8640,23.0,47.07482352504485,,,48.0,311.73277534598856,312.0,339.2381845888085,388.0,511.9018271172554,519.0,556.7101505669762,557.0,665.0609700240293,666.0,677.065938559761,1
200,8640,24.0,46.51227978846691,,,47.0,590.3705589143938,596.0,639.8809967740835,665.0,788.3540961622093,813.0,850.4231796585882,851.0,956.9091982665468,957.0,969.0980733559172,1
201,8640,24.0,46.51227978846691,,,47.0,590.3705589143938,596.0,639.8809967740835,688.0,811.9506256267177,823.0,858.1529561081588,859.0,967.0379714576611,968.0,979.7010066774328,1
202,8640,24.0,49.77682959791491,,,72.0,151.12626808644382,166.0,226.5228624670508,266.0,393.23553418348456,395.0,433.0716060341183,434.0,544.8316115765083,545.0,555.1584385539372,1
203,8640,24.0,49.77682959791491,,,72.0,151.12626808644382,166.0,226.5228624670508,266.0,395.2761461825139,422.0,461.7528937137722,462.0,567.6416057927781,568.0,578.1594708306184,1
204,8640,25.0,48.25378527142857,,,74.0,150.02288743531972,151.0,228.81067229690416,252.0,379.97577128276316,386.0,422.42640604014923,423.0,528.21477888554,529.0,541.2963731854961,1
205,8640,26.0,50.72217648616788,82.0,600.3957888030109,,,618.0,675.8817799239223,704.0,835.5328777927116,842.0,879.6178263501133,880.0,987.5975592804407,988.0,998.4550474833613,1
206,8640,26.0,50.72217648616788,82.0,600.3957888030109,,,618.0,675.8817799239223,711.0,840.5488368523656,843.0,879.2772825347311,880.0,983.9353419018007,984.0,994.0163166355142,1
207,8640,47.0,240.96597411789298,,,241.0,589.3903587743807,590.0,673.5873420453645,696.0,821.6165460474713,823.0,858.6396571111145,859.0,965.0792348602154,966.0,978.1486379999424,1
208,8640,48.0,70.57422887010216,,,97.0,570.080408050082,580.0,711.9906238523163,757.0,883.2833576774865,885.0,922.9293791296423,923.0,1033.6173792327772,1034.0,1044.8883902064226,1
209,8640,48.0,70.57422887010216,,,97.0,570.080408050082,580.0,711.9906238523163,764.0,893.1713345359349,895.0,935.5804229394944,936.0,1045.8375235330423,1046.0,1057.8639440606785,1
210,8640,48.0,222.8880270329173,,,227.0,279.22108389822097,285.0,309.4662052597905,329.0,456.4204610634133,477.0,512.5464415562965,513.0,617.556063141019,618.0,628.8921915962001,1
211,8640,48.0,222.8880270329173,,,227.0,279.22108389822097,285.0,309.4662052597905,348.0,475.1211774885469,483.0,520.3209787942305,521.0,626.3714956851491,627.0,637.7081260054147,1
212,8640,49.0,71.20546164108782,,,124.0,375.7530772400387,388.0,597.5415646056372,608.0,738.2400289145735,740.0,777.4261916636679,778.0,887.1605988307074,888.0,899.2047296588953,1
213,8640,49.0,71.20546164108782,,,124.0,375.7530772400387,388.0,597.5415646056372,608.0,732.923145603947,734.0,771.2588502381113,772.0,878.8458652353875,879.0,889.6767448821956,1
214,8640,50.0,95.04347926085393,,,131.0,240.05963982112735,244.0,272.05773101039995,298.0,420.94506368561633,429.0,469.74376241161553,470.0,573.7592419065313,574.0,585.6910829983844,1
215,8640,50.0,72.53800018305446,,,140.0,405.5130883583188,410.0,454.9807811953651,469.0,595.017470001867,604.0,640.4299171408602,641.0,750.6514138926814,751.0,761.0375953364364,1
216,8640,50.0,72.53800018305446,,,140.0,405.5130883583188,410.0,454.9807811953651,476.0,602.2186270989314,608.0,645.0397510448183,646.0,754.2556127459284,755.0,765.5014733886619,1
217,10080,0.0,22.789498723299403,23.0,83.22307173996705,,,84.0,108.94705281312235,118.0,242.5390101857247,244.0,280.85770075728215,281.0,390.9979543999016,391.0,401.60273498313836,1
218,10080,0.0,22.789498723299403,23.0,83.22307173996705,,,84.0,108.94705281312235,118.0,248.73481498221736,250.0,289.22588436791375,290.0,394.23145939664573,395.0,405.24534327891524,1
219,10080,0.0,22.326835833951918,23.0,89.35537871679844,,,93.0,178.30212034424403,188.0,312.68653116106,322.0,358.5742608771052,359.0,464.539868739279,465.0,475.6981829416891,1
220,10080,0.0,22.326835833951918,23.0,89.35537871679844,,,93.0,178.30212034424403,198.0,320.85347980459846,343.0,380.14661375198193,381.0,485.7102808468044,486.0,497.1680251831167,1
221,10080,0.0,23.902684964981745,,,24.0,70.28418644345584,71.0,565.844962463223,592.0,714.9063699060207,716.0,753.623266300001,754.0,859.5495953429308,860.0,871.4487919867715,1
222,10080,0.0,23.902684964981745,,,24.0,70.28418644345584,71.0,565.844962463223,599.0,726.1706892026905,728.0,763.9391557857962,764.0,870.8732550239129,871.0,882.161840042003,1
223,10080,0.0,24.391502200987816,,,25.0,117.42521567576296,121.0,301.20861918944865,319.0,444.94341606006674,446.0,487.74323361224015,488.0,595.3425444501954,596.0,606.0620670185926,1
224,10080,0.0,24.391502200987816,,,25.0,117.42521567576296,121.0,301.20861918944865,328.0,451.3405927953627,453.0,489.25631842425537,490.0,594.024244077762,595.0,606.7116159845446,1
225,10080,0.0,24.229323711109828,,,25.0,93.30083711110274,102.0,187.19979821004017,218.0,344.22605914935775,346.0,382.0982714016882,383.0,487.72603710766634,488.0,499.59759838358696,1
226,10080,0.0,23.165900558960857,,,24.0,265.77275750267836,268.0,294.4743966627939,308.0,432.2018061019644,454.0,493.8509328937289,494.0,603.1544950695388,604.0,616.2704091332653,1
227,10080,0.0,25.527479426609716,,,26.0,77.09074926726498,78.0,322.15241376684025,342.0,472.34675285790036,474.0,509.7393451885291,510.0,614.8956627169318,615.0,625.2803576225724,1
228,10080,0.0,25.527479426609716,,,26.0,77.09074926726498,78.0,322.15241376684025,358.0,488.45500700645243,490.0,526.0227548398652,527.0,638.7864454438477,639.0,651.4656939802426,1
229,10080,23.0,46.96088407802563,,,47.0,342.10594484494686,345.0,382.6384219920619,398.0,522.6610003608766,524.0,559.6658213065584,560.0,666.3672559550378,667.0,677.5640814256603,1
230,10080,23.0,46.96088407802563,,,47.0,342.10594484494686,345.0,382.6384219920619,398.0,522.0282647878976,524.0,561.3724576547993,562.0,667.5503526628254,668.0,679.2289905196358,1
231,10080,23.0,45.88619591933639,,,46.0,428.5015768179983,448.0,529.9137861904219,552.0,675.6150739832847,677.0,714.3050609925722,715.0,822.2999794386833,823.0,833.4894955269956,1
232,10080,23.0,45.88619591933639,,,46.0,428.5015768179983,448.0,529.9137861904219,552.0,678.5220023935817,680.0,716.8551534546368,717.0,826.3777378964114,827.0,837.3897060182826,1
233,10080,23.0,45.430929487401954,,,46.0,152.85124109597018,153.0,200.69865352363377,226.0,351.69598434804357,365.0,402.0805247320168,403.0,509.4330631027915,510.0,520.6884246475875,1
234,10080,23.0,45.430929487401954,,,46.0,152.85124109597018,153.0,200.69865352363377,234.0,363.7112844774656,383.0,418.86632262123567,419.0,524.7707727803918,525.0,536.1101155569886,1
235,10080,23.0,46.782862708909306,,,47.0,136.9950192270244,140.0,680.3200622976528,709.0,833.8037165549922,835.0,870.9620825068632,871.0,980.4605046293509,981.0,991.0162298877822,1
236,10080,23.0,46.782862708909306,,,47.0,136.9950192270244,140.0,680.3200622976528,709.0,837.6776026118878,839.0,877.8574450133365,878.0,983.0047088875272,984.0,995.3077358820774,1
237,10080,24.0,49.07059307509189,,,70.0,125.72468110655609,131.0,247.42550302543532,258.0,383.2879190644744,385.0,420.55410994194244,421.0,528.1138760730155,529.0,539.3831637655676,1
238,10080,24.0,347.65201978734694,,,348.0,397.4491119381437,398.0,459.04023573634913,484.0,616.295060520155,618.0,657.4095299844903,658.0,762.1388744721426,763.0,773.8564097467151,1
239,10080,24.0,347.65201978734694,,,348.0,397.4491119381437,398.0,459.04023573634913,491.0,615.1919237557286,653.0,690.6752579410986,691.0,796.9052667526648,797.0,808.0246280856991,1
240,10080,24.0,46.768137657454645,,,47.0,552.0096010026791,560.0,622.5917897891413,638.0,768.9558110806538,770.0,805.6142966031675,806.0,913.0247412296376,914.0,925.4538278380405,1
241,10080,24.0,46.768137657454645,,,47.0,552.0096010026791,560.0,622.5917897891413,645.0,769.848453215347,771.0,807.1534924352491,808.0,915.4593794811681,916.0,928.3360027093531,1
242,10080,25.0,49.008285072450235,,,76.0,258.4327052198769,259.0,589.8863519756796,608.0,736.0111503752341,770.0,808.1613002893791,809.0,912.8979219024677,913.0,923.5127569636879,1
243,10080,46.0,68.21570357621022,84.0,359.05354861869273,,,365.0,447.5833218711414,477.0,602.8010164809148,604.0,640.8962266706967,641.0,748.3586947378571,749.0,759.5079415638629,1
244,10080,46.0,68.21570357621022,84.0,359.05354861869273,,,365.0,447.5833218711414,477.0,604.9428985762879,606.0,643.9169759220422,644.0,749.5572633786069,750.0,760.0043882078844,1
245,11520,0.0,22.74480791204951,23.0,81.37600099795236,,,82.0,106.99737050172916,118.0,243.43786665084008,245.0,280.06516647438366,281.0,386.8322761932268,387.0,397.0505253279225,1
246,11520,0.0,22.74480791204951,23.0,81.37600099795236,,,82.0,106.99737050172916,118.0,245.90412980559267,247.0,282.76192268780324,283.0,388.5502438916483,389.0,399.094498467879,1
247,11520,0.0,22.940633148753477,23.0,82.40498628486966,,,85.0,111.41222160853249,128.0,256.3066383871774,270.0,306.2210250296521,307.0,411.9680333712604,412.0,422.95249859910473,1
248,11520,0.0,22.940633148753477,23.0,82.40498628486966,,,85.0,111.41222160853249,138.0,268.64177346984616,284.0,320.1295407472535,321.0,427.9429596089685,428.0,438.16825868245724,1
249,11520,0.0,23.224104354987503,,,24.0,90.26728878200447,93.0,119.2784436392576,158.0,282.9052181999432,289.0,328.62717877931755,329.0,434.5898562812072,435.0,445.4758721517246,1
250,11520,0.0,25.851516060645736,,,26.0,266.80013793338367,272.0,301.9142983492766,326.0,454.5523541252642,456.0,494.815820124988,495.0,599.907605761995,600.0,610.2185949569739,1
251,11520,0.0,25.851516060645736,,,26.0,266.80013793338367,272.0,301.9142983492766,326.0,448.99786116807445,450.0,487.97725267110945,488.0,593.0493011123253,594.0,605.3418858108307,1
252,11520,0.0,26.028609887767743,,,27.0,382.8679462191885,383.0,505.13246425008765,532.0,656.6289860749675,665.0,700.3900122870728,701.0,808.4207000086753,809.0,821.142251013327,1
253,11520,0.0,26.028609887767743,,,27.0,382.8679462191885,383.0,505.13246425008765,539.0,663.5316172419225,674.0,709.1451302293153,710.0,817.6632094485703,818.0,828.8996738531387,1
254,11520,0.0,22.76946324034725,,,23.0,70.31395866005187,71.0,97.82216629747381,108.0,230.62174152444095,232.0,267.29701494699293,268.0,377.15744784580056,378.0,389.37876580786724,1
255,11520,0.0,23.037195729444647,,,24.0,588.2611466629241,589.0,692.3215611903051,711.0,836.0746758800706,838.0,875.8081189940021,876.0,985.9835830225657,986.0,998.1400896127088,1
256,11520,0.0,23.037195729444647,,,24.0,588.2611466629241,589.0,692.3215611903051,718.0,844.2453780298274,846.0,882.3248137795636,883.0,993.9032157745314,994.0,1004.3058725082465,1
257,11520,23.0,45.15332044932802,,,46.0,99.66087852784949,131.0,201.37675268273597,232.0,355.17011476303924,357.0,395.62686249092076,396.0,502.0067708575025,503.0,514.5169639178948,1
258,11520,23.0,45.15332044932802,,,46.0,99.66087852784949,131.0,201.37675268273597,232.0,360.5589691572477,362.0,399.23604408348,400.0,506.18730487758694,507.0,517.1141939041227,1
259,11520,23.0,45.72253386288139,,,46.0,591.3136418704271,592.0,689.9408164114611,725.0,851.2750154811238,863.0,897.8544821420983,898.0,1006.9227447080157,1007.0,1017.1270648653008,1
260,11520,23.0,45.72253386288139,,,46.0,591.3136418704271,592.0,689.9408164114611,732.0,861.3699127867985,864.0,901.4011763165217,902.0,1011.4862231961579,1012.0,1023.8527497192572,1
261,11520,23.0,47.33798741346072,,,48.0,137.2250996109069,141.0,199.48075586051527,225.0,349.9898444267128,351.0,386.81013778052875,387.0,490.30170938371884,491.0,502.2233726245777,1
262,11520,23.0,47.265443825290276,,,48.0,385.79222874664265,398.0,505.41867485124203,525.0,655.5587644903353,657.0,695.194874576262,696.0,801.995498699398,802.0,812.1550799657925,1
263,11520,23.0,47.265443825290276,,,48.0,385.79222874664265,398.0,505.41867485124203,525.0,648.8743209868007,650.0,687.6943187554589,688.0,800.4476047256212,801.0,812.3028896529413,1
264,11520,24.0,48.48752971111935,,,71.0,165.25980623145006,207.0,233.93719267956294,248.0,374.6032224431365,376.0,411.30303246900803,412.0,517.0427194903859,518.0,529.2831412488977,1
265,11520,24.0,48.48752971111935,,,71.0,165.25980623145006,207.0,233.93719267956294,289.0,422.4398662907879,424.0,462.6857350764785,463.0,568.9252831858612,569.0,580.9028357650532,1
266,11520,24.0,47.27210475385618,,,73.0,251.63125179834606,252.0,276.47235159285447,289.0,418.42503495525125,420.0,455.95181404911636,456.0,564.6944330763581,565.0,575.299691275186,1
267,11520,25.0,49.39129445691469,82.0,666.9647838999026,,,692.0,716.9543852916104,739.0,864.5740209614069,866.0,903.6881858886773,904.0,1012.2380182209054,1013.0,1023.422567401416,1
268,11520,46.0,71.60860969807436,,,91.0,142.17261383436744,145.0,590.7740345899019,608.0,730.9327188003208,741.0,776.8884394413726,777.0,882.6586826835992,883.0,893.0192742902691,1
269,11520,46.0,71.60860969807436,,,91.0,142.17261383436744,145.0,590.7740345899019,615.0,739.2215697618467,746.0,784.2372523816102,785.0,907.5178021017564,908.0,918.2231775029777,1
270,11520,48.0,70.0005798407692,,,94.0,272.4123713656336,286.0,312.73346756051797,333.0,457.58067943835886,466.0,503.8755161775898,504.0,609.3070557359024,610.0,621.1613128617282,1
271,11520,48.0,70.0005798407692,,,94.0,272.4123713656336,286.0,312.73346756051797,340.0,464.7945779160218,476.0,511.3371056776614,512.0,618.3330180175617,619.0,629.7012283006698,1
272,12960,0.0,22.853890196160137,23.0,84.72358992013687,,,85.0,152.2311931383083,189.0,314.5972321066729,316.0,352.35914175978724,353.0,457.8559042057477,458.0,476.08020855637733,1
273,12960,0.0,22.853890196160137,23.0,84.72358992013687,,,85.0,152.2311931383083,189.0,316.26051857129823,318.0,353.0658925630305,354.0,461.2660958039396,462.0,474.92687115109584,1
274,12960,0.0,24.414090233109164,,,25.0,373.0460089212538,376.0,466.3590289329095,498.0,621.507597683918,623.0,659.6586174151216,660.0,763.4440234629965,764.0,775.5898353225784,1
275,12960,0.0,24.414090233109164,,,25.0,373.0460089212538,376.0,466.3590289329095,498.0,627.8139324721105,629.0,664.9556470990956,665.0,770.9622897643712,771.0,782.0287655979482,1
276,12960,0.0,22.628716724708283,23.0,85.20649376767687,,,91.0,567.7765333418756,606.0,734.9995254091828,736.0,773.0117521912252,774.0,878.344292230011,879.0,889.5993223937166,1
277,12960,0.0,22.628716724708283,23.0,85.20649376767687,,,91.0,567.7765333418756,606.0,729.4068621208589,731.0,766.7806579510288,767.0,873.8157324707354,874.0,885.5266477476234,1
278,12960,0.0,23.662976435856763,,,24.0,71.59551987956547,74.0,99.10526162649512,118.0,243.95747748430222,308.0,343.3840969359135,344.0,451.9453818490092,452.0,462.2179180104031,1
279,12960,0.0,26.336361237434176,,,27.0,586.4338501851635,587.0,689.0075789006169,757.0,882.7400162235608,884.0,923.4665747556264,924.0,1032.3586019572358,1033.0,1043.6030602440842,1
280,12960,0.0,26.336361237434176,,,27.0,586.4338501851635,587.0,689.0075789006169,757.0,887.7846916738581,889.0,934.7337629580579,935.0,1040.1433642629781,1041.0,1051.0887043763341,1
281,12960,0.0,26.39871922211205,,,27.0,162.78975270552291,204.0,240.23495734696553,258.0,383.6958949391719,392.0,427.1214426266506,428.0,536.3413158224939,537.0,547.952350194937,1
282,12960,0.0,26.39871922211205,,,27.0,162.78975270552291,204.0,240.23495734696553,265.0,390.00849018922054,397.0,433.4888413275912,434.0,538.5356750649335,539.0,549.1034314145454,1
283,12960,0.0,25.392457184199884,,,26.0,115.13741230496271,128.0,251.0147814922566,272.0,395.65992272781114,406.0,441.50969896724564,442.0,550.4327651434251,551.0,561.1446371847796,1
284,12960,0.0,23.817294842840056,,,24.0,276.19754688133435,278.0,313.6483086240369,328.0,450.77896821009017,452.0,489.8782482784027,490.0,596.3450673058178,597.0,608.0467265412772,1
285,12960,0.0,23.817294842840056,,,24.0,276.19754688133435,278.0,313.6483086240369,328.0,456.63118633668273,458.0,493.9423816637318,494.0,602.0629990445213,603.0,614.9423487856657,1
286,12960,23.0,46.59914398006367,,,47.0,300.1097758789474,301.0,334.3275134045962,349.0,474.1650578670942,476.0,515.7924858140977,516.0,624.0043320982077,625.0,636.4113939470353,1
287,12960,23.0,46.59914398006367,,,47.0,300.1097758789474,301.0,334.3275134045962,349.0,473.0023663223237,475.0,513.554340487266,514.0,620.9797075168026,621.0,631.7381005182269,1
288,12960,23.0,47.91882841619736,,,48.0,97.45892050449038,102.0,199.11489349483963,218.0,346.50750499817696,348.0,383.89182271852405,384.0,492.6140397459603,493.0,503.59692854662535,1
289,12960,23.0,47.91882841619736,,,48.0,97.45892050449038,102.0,199.11489349483963,218.0,345.56244341538513,347.0,383.6965915609653,384.0,489.10067926134616,490.0,500.350784137363,1
290,12960,23.0,47.94132160575464,,,69.0,132.6136720983577,143.0,693.4694859695774,728.0,852.7594493221532,854.0,891.748250421575,892.0,998.197386033893,999.0,1010.0468175529113,1
291,12960,23.0,47.94132160575464,,,69.0,132.6136720983577,143.0,693.4694859695774,736.0,860.4405700742955,862.0,901.5998440478015,902.0,1015.9219628983501,1016.0,1027.5780738021786,1
292,12960,23.0,46.825338752765674,,,47.0,254.22790256573717,255.0,312.1282064134484,335.0,463.4169972168693,472.0,508.1601487767239,509.0,615.4657949921857,616.0,627.1076795247918,1
293,12960,24.0,47.1811894038201,,,72.0,262.27727370092,263.0,694.3883049321466,736.0,862.4699297434763,864.0,901.5294173960301,902.0,1016.4873170984811,1017.0,1027.0716113411345,1
294,12960,26.0,48.62284924771484,,,79.0,161.11677585381767,162.0,566.3904005595723,585.0,710.9537495931963,712.0,748.6495995143923,749.0,855.3629966375265,856.0,866.2493488966084,1
295,12960,26.0,48.62284924771484,,,79.0,161.11677585381767,162.0,566.3904005595723,585.0,709.0112853365154,711.0,746.4212494664916,747.0,854.0731373818908,855.0,867.2266626741894,1
296,12960,27.0,117.53799953873022,,,128.0,232.26574958793026,235.0,275.751871667906,288.0,416.11738352686007,427.0,464.29488020459394,465.0,570.7632490710494,571.0,581.3244021188893,1
297,12960,46.0,68.40445389258821,,,94.0,146.37212258470754,148.0,188.780309286969,205.0,328.9210908875648,330.0,366.18954410427614,367.0,475.303996388473,476.0,487.2600082787121,1
298,14400,0.0,22.587384501923225,23.0,598.8412680265301,,,599.0,634.2066041432099,677.0,804.6087819611457,806.0,843.5595377235477,844.0,948.9036157533919,949.0,959.3113635606242,1
299,14400,0.0,22.587384501923225,23.0,598.8412680265301,,,599.0,634.2066041432099,677.0,800.673380136297,802.0,838.6448479208302,839.0,951.658951103529,952.0,962.3179577021237,1
300,14400,0.0,23.83600446385026,,,24.0,74.92595866440934,84.0,109.83612779928626,128.0,258.31113334123074,316.0,351.18856054155367,352.0,459.53663642321226,460.0,470.6404186688487,1
301,14400,0.0,23.83600446385026,,,24.0,74.92595866440934,84.0,109.83612779928626,189.0,314.19403576445256,321.0,358.9043123605479,359.0,464.96199820546644,465.0,475.4842733426576,1
302,14400,0.0,26.60667943052249,,,27.0,95.26391052391409,100.0,172.29769937526908,196.0,319.1660554013779,326.0,361.35683487262395,362.0,468.12212427274244,469.0,479.87147817664663,1
303,14400,0.0,23.02189398513474,,,24.0,72.59518973197555,73.0,235.5595361071173,248.0,378.90313224009697,380.0,417.6229812962647,418.0,522.7926396169096,523.0,533.2401270545361,1
304,14400,0.0,23.02189398513474,,,24.0,72.59518973197555,73.0,235.5595361071173,278.0,406.0466118205368,408.0,446.8507735655603,447.0,554.229020298375,555.0,567.3030826848244,1
305,14400,0.0,22.75486900386022,23.0,83.99910996813014,,,95.0,187.397866227946,203.0,327.2356936505603,345.0,382.157541730865,383.0,493.80701384821623,494.0,504.64196246378015,1
306,14400,0.0,22.75486900386022,23.0,83.99910996813014,,,95.0,187.397866227946,218.0,343.05088266402345,352.0,388.620065376037,389.0,498.8027601821668,499.0,509.06284012542164,1
307,14400,0.0,24.013102725128192,,,25.0,70.37479959660232,71.0,96.64912876212838,108.0,234.05887108084607,236.0,274.38404769382214,275.0,386.3016374183753,387.0,398.30109235354394,1
308,14400,0.0,24.013102725128192,,,25.0,70.37479959660232,71.0,96.64912876212838,108.0,233.7559137195858,235.0,273.01562478842243,274.0,380.09257503713525,381.0,392.0744918914552,1
309,14400,0.0,26.447107677515305,,,27.0,247.57662837776843,262.0,326.2312768815791,338.0,460.97194438774386,462.0,497.9322542735081,498.0,611.2451517841491,612.0,623.0164529267895,1
310,14400,0.0,26.447107677515305,,,27.0,247.57662837776843,262.0,326.2312768815791,338.0,464.5558242417519,466.0,500.57963623352225,501.0,605.4430880752825,606.0,616.0011250384705,1
311,14400,23.0,48.33606383916958,,,49.0,168.84976153622665,171.0,603.2772157484396,635.0,758.403253245202,779.0,817.0565655774117,818.0,928.9552816962914,929.0,940.8203503427721,1
312,14400,23.0,48.33606383916958,,,49.0,168.84976153622665,171.0,603.2772157484396,648.0,777.1648501952168,782.0,817.8838108127984,818.0,923.2067892789746,924.0,935.2145267426877,1
313,14400,23.0,49.9284882858592,,,69.0,566.1207087572038,573.0,634.5505504115044,662.0,787.2434003824092,796.0,832.1482316694219,833.0,937.1410779532835,938.0,948.1420403240809,1
314,14400,23.0,48.33434187934472,,,49.0,129.72210337585602,130.0,215.77955613113227,235.0,362.8633115568118,406.0,442.4926450189687,443.0,550.8449100362086,551.0,561.0775634400015,1
315,14400,23.0,45.19338405322924,,,46.0,146.93698260144447,148.0,199.08235825420525,228.0,355.15040083445274,357.0,394.30586655107436,395.0,499.22480746428664,500.0,510.70308508732705,1
316,14400,24.0,50.30461667732561,,,71.0,131.56474953979705,141.0,575.7527220920674,592.0,716.2603216715725,730.0,767.5184682594081,768.0,871.7213425910795,872.0,883.3922013465381,1
317,14400,24.0,50.30461667732561,,,71.0,131.56474953979705,141.0,575.7527220920674,599.0,729.44884690252,731.0,767.8401322402042,768.0,878.2691426378224,879.0,895.1356793383584,1
318,14400,25.0,51.715895128221746,,,71.0,556.1688634310249,557.0,600.4140120117663,620.0,748.331035774967,750.0,787.715345431945,788.0,895.6635009052861,896.0,906.8527991807132,1
319,14400,25.0,51.715895128221746,,,71.0,556.1688634310249,557.0,600.4140120117663,628.0,755.0850025451946,757.0,793.4133568624675,794.0,907.2142252010945,908.0,918.2735700673584,1
320,14400,25.0,346.46299738261587,,,347.0,399.4220547310415,437.0,489.6260478879358,515.0,642.0963223669805,644.0,680.2579640911717,681.0,785.8668238845949,786.0,797.3255414091836,1
321,14400,25.0,346.46299738261587,,,347.0,399.4220547310415,437.0,489.6260478879358,528.0,655.0391842638401,657.0,695.2875748895531,696.0,806.4967320570868,807.0,818.6069934837051,1
322,14400,25.0,49.23790786596692,,,71.0,265.7706471095462,271.0,304.69203319644294,318.0,442.14086005022364,444.0,478.7409009299081,479.0,586.668602999529,587.0,597.3830976469653,1
323,14400,25.0,331.7759029258432,,,333.0,378.64769512505154,379.0,459.1763663535512,479.0,604.8175003550095,606.0,643.3441829646326,644.0,749.1361454614234,750.0,760.254105752465,1
324,14400,25.0,331.7759029258432,,,333.0,378.64769512505154,379.0,459.1763663535512,479.0,601.6049636264743,603.0,639.5773460142427,640.0,746.6663198543338,747.0,758.3964546105854,1
325,14400,46.0,68.72439392551678,84.0,695.8890799852015,,,707.0,731.8850894121715,748.0,872.2360222326497,1684.0,1721.1318774870397,1722.0,1831.3224508571511,1832.0,1842.29750360236,1
326,14400,46.0,68.72439392551678,84.0,695.8890799852015,,,707.0,731.8850894121715,1559.0,1682.370035673288,1704.0,1740.3711570566738,1741.0,1846.3567073083632,1847.0,1858.9760781255663,1
327,15840,0.0,22.906625706240447,23.0,346.99624133488214,,,351.0,383.68435099168346,398.0,528.4245401308599,530.0,567.4772162066656,568.0,678.892061309889,679.0,689.2243614829968,1
328,15840,0.0,22.906625706240447,23.0,346.99624133488214,,,351.0,383.68435099168346,398.0,523.0649751574601,525.0,560.6562563511907,561.0,665.5120936585881,666.0,677.5701410135734,1
329,15840,0.0,22.575704087588747,23.0,81.05232906762467,,,83.0,645.4417407521978,665.0,796.4775913602243,800.0,837.3192733312317,838.0,946.0753298414566,947.0,957.1492439464455,1
330,15840,0.0,22.575704087588747,23.0,81.05232906762467,,,83.0,645.4417407521978,672.0,798.0046158690056,815.0,851.1747933051083,852.0,961.5366715639575,962.0,972.3041193692152,1
331,15840,0.0,23.523115619340388,,,24.0,73.61189613482384,74.0,105.53942532966357,138.0,262.0562131378556,266.0,304.1743468910299,305.0,416.7638176132077,417.0,427.00054553076734,1
332,15840,0.0,24.580910997641695,,,25.0,366.8186343532525,369.0,421.15431488443755,488.0,619.3738167377269,621.0,659.9756009881057,660.0,766.8397247732464,767.0,778.0824875541439,1
333,15840,0.0,24.580910997641695,,,25.0,366.8186343532525,369.0,421.15431488443755,488.0,612.3048359045533,614.0,651.8506064143403,652.0,758.7374583042692,759.0,769.481851584369,1
334,15840,0.0,23.222717789083617,,,24.0,72.35471967487683,73.0,264.2219045337497,278.0,402.5839697327083,404.0,441.44852389922926,442.0,549.2499782024788,550.0,562.3532189946527,1
335,15840,0.0,23.222717789083617,,,24.0,72.35471967487683,73.0,264.2219045337497,278.0,401.8833605258187,403.0,438.75188187725144,439.0,546.7295571252871,547.0,557.3552859284755,1
336,15840,0.0,24.627706951092478,,,25.0,97.91028803321205,118.0,152.1487365539797,175.0,301.57108751598935,303.0,343.2183225159479,344.0,456.1192984127192,457.0,469.0085126448357,1
337,15840,0.0,24.627706951092478,,,25.0,97.91028803321205,118.0,152.1487365539797,218.0,348.23838089062883,350.0,386.6814603385901,387.0,492.8435714911866,493.0,503.1435060468011,1
338,15840,0.0,24.771025447524153,,,25.0,431.22269347758447,432.0,594.1365052084184,629.0,753.045018126184,755.0,792.7743715550605,793.0,905.0566717272231,906.0,916.2407808998796,1
339,15840,0.0,24.771025447524153,,,25.0,431.22269347758447,432.0,594.1365052084184,636.0,761.7839256719926,763.0,799.564097509472,800.0,905.6658301492862,906.0,916.3637534615154,1
340,15840,0.0,25.516251020640993,,,26.0,262.8982046696019,263.0,295.4127543177401,308.0,431.3227099307933,433.0,469.9307694781601,470.0,578.3781367493721,579.0,590.5088000715477,1
341,15840,0.0,25.516251020640993,,,26.0,262.8982046696019,263.0,295.4127543177401,308.0,430.8194246889707,432.0,471.24630029064974,472.0,578.8858127828389,579.0,590.5272090579529,1
342,15840,23.0,46.3085576007652,,,47.0,136.49152559357935,137.0,188.2693316241748,218.0,340.7662448238116,342.0,379.5104614615193,380.0,485.22809248138765,486.0,496.2771817040575,1
343,15840,23.0,48.68656367955191,,,71.0,124.92439507882045,130.0,197.80456310948284,225.0,349.3723224880814,357.0,393.7669468697695,394.0,504.4108975072122,505.0,515.7099586896584,1
344,15840,23.0,45.073301579494,,,46.0,138.24981463055883,152.0,527.3808781198331,550.0,681.7139344705283,683.0,719.593698478744,720.0,827.6578215779227,828.0,838.466442979432,1
345,15840,23.0,45.073301579494,,,46.0,138.24981463055883,152.0,527.3808781198331,557.0,681.977241643599,683.0,720.2296045027833,721.0,831.6134386658014,832.0,843.7372976380029,1
346,15840,24.0,46.50493125459252,,,47.0,588.6011201208385,592.0,679.2152565424876,731.0,863.2415633529672,865.0,901.6525772793248,902.0,1014.9308081810304,1015.0,1025.844054762838,1
